سعيد الأشج
لا تثبت
أو قبله
فلا تقبل
أخبرنا الربيع
لا يتم
لا يعد
ولا يضمن
وكذا يقال
قال الماوردي
تقبل شهادته
فلا يسقط
تبين أنه
لا يجزئ
رواه الترمذي
ثنا علي
ثنا شعبة
وقال غيره
الشهاب الرملي
ولا يدخل
مال له
بدليل أنه
لا ينعقد
فلا يعتبر
لا يتعين
لا نسلم
أما الأول
هو قول
فالظاهر أنه
ولا تصح
ما قدمه
لا يملكه
قال الأتقاني
والصحيح أنه
وقال أشهب
ولا يحل
هذه المسألة
قال الرملي
الظاهر أنه
فإنه يجب
أيها الناس
قال الشافعى
ما يتعلق
أن يبيعه
هل يجوز
لا يؤثر
كان المراد
لا تسمع
لا يعتق
كما يؤخذ
فلا يضر
أوصى له
الملك بن
يخفى أنه
لا يؤكل
فلا يقع
الدين رحمه
أن يأخذه
ولا يثبت
فإنه يصح
ولا يعتبر
روى عنه
يقول سمعت
ولا يحتاج
ما يوجب
حدثنا حجاج
ما أخذه
قتيبة بن
أنه يصح
فإنه يكون
ولا يقبل
أخبرنا إسماعيل
قاله الماوردي
الوليد بن
ولا يبعد
قال عمر
ينبغي له
أخبرنا الشافعى
وهو المشهور
حصل له
لا يقتل
الله أنه
مالك أنه
الوالد رحمه
فلا تجب
لا تفسد
لا تطلق
حنيفة أنه
وهو يقول
ولا يكره
هو الأصل
لا يرث
تحل له
أو يكون
يفيد أنه
حق له
تقبل شهادة
وكذا قوله
ما يجوز
أحمد رحمه
ويؤخذ منه
أن يرده
زهير بن
ظاهره أنه
الله له
حدثني عبد
أنه يشترط
فلا يضمن
المسألة الثالثة
لا تسقط
واختاره ابن
فلا يحتاج
يجز له
له رسول
يقوم مقامه
ورواه ابن
أقر أنه
هـ سيد
هذا الحديث
اقتضاه كلام
يعلم أنه
فلا يحنث
ثنا إبراهيم
وهذا المذهب
وقال عبد
ليس المراد
لا يستلزم
بل يجب
وظاهره أنه
ثنا سعيد
ما يخرج
لا يحد
لا يعود
أخبرنا الحسن
عبيد الصفار
بد له
وقال صاحب
سم عبارة
القول قول
ما ادعاه
كذا ذكره
الشيخ الإمام
لم يذكره
هو قوله
كانت قيمة
لا تدخل
ولا يسقط
ما يفيد
بل المراد
ثم يقول
وحدثنا محمد
به الأصل
والرواية الثانية
والذي يظهر
كانت قيمته
فلا يحل
وهو أحد
ولا تجوز
الشيخ رحمه
قال الحارثي
ولد له
أقر له
أيضا أنه
ما يوافقه
الله سبحانه
ما اقتضاه
لا يجزئه
ثنا سلمة
يثبت له
هارون بن
هو المقصود
ما يمكن
عمر أنه
عليه ابن
وهو المراد
بمعنى أنه
شيخنا الرملي
ما صححه
مر أنه
سعد بن
أنه يلزمه
أحدهما أنه
لا تمنع
كما يدل
ثنا حماد
كذا قاله
وهب بن
لا يبرأ
لا يزيد
حدثنا قتيبة
البينة أنه
طلق امرأته
رضي الله
عطاء بن
قال محمد
ثبت له
فإنه يلزمه
هو الأصح
رجوع له
وهذه المسألة
بل يكون
له حكم
وكذلك رواه
حدثنا هشام
يلزم منه
عليه قوله
ثنا شبابة
ما يقول
تكن له
ولا تقبل
شيء منه
القاضي وغيره
قاله الشيخ
فيه الزكاة
وقال له
ثم يرجع
وهو اختيار
وارث له
لا يفسد
ما اختاره
لما ذكره
يصح بيع
قاله المصنف
فلا يقال
لا يحلف
أنه يكون
الحديث أحمد
يا محمد
ولا تجب
فلا يرجع
قضيته أنه
فلا يرد
فلا تجوز
قاله الأذرعي
فلا يكره
في دعواه
ونقل ابن
لا أعلم
بدا له
القول قوله
ولا يبطل
محمد أنه
وقال الآخر
فلا يملك
فإنه يرجع
به المصنف
والله الموفق
ثنا ورقاء
وهو نظير
ومن تبعه
رفع رأسه
أن يعطيه
خيار له
لا يرد
أنزل الله
كما يجوز
أنس بن
لا يباع
المصنف رحمه
قالت عائشة
وهو عدم
لا يزول
فلا تكون
وهو المختار
وقال الإمام
الذي يظهر
هو الصواب
لا يتمكن
كان البائع
ولكنا نقول
يسقط عنه
ما اشتراه
حسين بن
للذكر مثل
وما يتعلق
سقط عنه
معاذ بن
كان الأول
تقدم أنه
لو باعه
فلا يبطل
روي أنه
نقله ابن
الله ورسوله
به رواه
لأنه يصير
ثنا عبيد
وهذا يدل
لا يؤخذ
طاهر الفقيه
داود والترمذي
به حق
ما يحصل
لا يباح
والحال أنه
قاله الإمام
فلا يدخل
ثنا إسماعيل
أنه يكره
أن مراده
يقبل منه
قاله الزركشي
فهل يكون
لما قبله
للمقر له
لا يأخذ
ما فعله
واعلم أنه
محمد الصفار
كان الحكم
هل يكون
حدثني معاوية
ذكر ابن
لم يمكنه
لا يحكم
لا يتجزأ
فلا يصدق
حدثني ابن
الذي قبله
ولا يملك
كان الأب
قال أشهب
أن محله
ظهر أنه
لا يجد
فلا يحرم
الفضل بن
لا نعلم
بما ذكره
أنه يلزم
وأما قول
ما يحتاج
حدثنا الليث
داود والنسائي
مسلم بن
كان يوم
كان الولد
ما يمنع
شك أنه
يحصل له
أخبرنا سفيان
وهو القياس
هو الله
وقع الطلاق
حدثنا جعفر
له ولاية
تقدم ذكره
سبحانه أعلم
حاصله أنه
المراد أنه
الحارث بن
ولا يرد
قال قرأت
يباح له
وإنما يكون
وبه يعلم
قد تكون
حفص بن
فهو أحق
حل الأجل
لاحتمال أنه
اختاره ابن
كان الطلاق
ش عبارة
الشافعى رحمه
لا قبله
لا تلزمه
كان البيع
ذلك قوله
حدثني محمد
هو المراد
لم يره
لا يليق
وقد يفرق
تعالى يقول
ولا يقع
ما نقوله
فلا تبطل
الذي يكون
تسمع دعواه
وقضيته أنه
أي قوله
أعلم وأحكم
كلامهم أنه
إنما تكون
لا يبعد
المسألة الرابعة
يثبت النسب
ثنا الحسين
أو عكسه
لا تصير
ثنا إسحاق
لا يعقل
أثر له
حدثنا الأعمش
ما قالوه
بإسناده مثله
وكان ابن
عاصم بن
الأئمة السرخسي
فإنه يضمن
ثم باعه
أو نائبه
قاله الشارح
ما ذكروه
أو يقال
العباس محمد
فلا يتصور
روح بن
وكان رسول
يقبل قول
وهو الأظهر
ما يقال
ما قلناه
لما قاله
لا توجب
أشار له
روي عنه
عليه المصنف
ولا يمنع
لا يقوم
شريك له
إذا باعه
فقال عبد
إنما يجب
وحكى ابن
به الوالد
اختلف المشايخ
ولا تبطل
ما يقوم
يصح بيعه
ما يحرم
كما يقال
ولا يجبر
لم يضمنه
ثنا يونس
فقلت له
تفسد صلاته
وهو الراجح
ظهر له
داود بن
يغني عنه
الوهاب بن
لم أره
قاله بعض
قال كل
وهو يعلم
بل يجوز
وقال رسول
هل يجب
قال الفقيه
يريد أنه
ولم أره
قال المجد
يكره له
وحاصله أنه
هو المختار
لمن حمده
كان ابن
القاسم بن
يجب القصاص
كانت المرأة
قال كنت
ما يلزم
قال إنه
وهو أظهر
ولا يجزئ
وظاهر أنه
حكاه ابن
حدثنا معاوية
من يقوم
ثم اشتراه
يقول له
تعالى أنه
يفهم منه
ما يسع
حدثنا قتادة
جاز البيع
ثنا الحسن
ويحتمل أنه
فلا يجزئ
ذكر أنه
حدثنا الوليد
كلامه أنه
وحدثنا ابن
ما يخالفه
فلا يظهر
حدثنا بشر
الحكم بن
يستحب له
يأذن له
يكن معه
وجه له
هو الأول
لأن حقه
شعيب بن
محمدا رسول
عبيد بن
قال شيخ
إنما يثبت
عباس أنه
حدثنا الربيع
قال سفيان
منهي عنه
لا يعتد
قاله الرافعي
أنه يرجع
وقدمه ابن
كان الرجل
فلا يصير
يتغابن الناس
ولا يحصل
هـ قوله
جرير بن
كما قرره
كما رواه
يعفى عنه
لأنه يجوز
وهو الأوجه
وأجيب بأنه
حدثنا أيوب
يخرج منه
معناه أنه
الليث بن
لا تعتبر
قال الزيلعي
خرج منه
قال العلامة
عنه يقول
بما قاله
ولا يتصور
لا يقول
قيل إنه
فيما ذكره
عباد بن
ثنا عثمان
به العادة
أو باعه
هل يصح
أنه يعتبر
لا يستطيع
إلخ وقوله
هذه الآية
مالك رحمه
ما بيناه
قوله أنه
قال سألت
وصححه ابن
لعن الله
أنه يحرم
وعليه يحمل
وأحمد بن
لا ينقض
لا يمتنع
عامر بن
سلمة بن
حدثنا الصغاني
ثنا الوليد
أو يقول
اعلم أنه
يوجد منه
هريرة يقول
نفع الله
لا ينقطع
فيكون له
أو وهبه
للموهوب له
ما يفيده
رواه البيهقي
يشهد له
من تلزمه
لا يبيع
به صاحب
عليه الطلاق
شهد له
ولا يحنث
هـ وقوله
لأنه خلاف
تقدم نص
بكر محمد
الأذرعي وغيره
لا تنعقد
لا يتناول
ذلك ابن
لا يغتفر
المغصوب منه
نية له
فيه الخلاف
ما يفعله
ذكر المصنف
لا ينعزل
غفر له
صالح بن
حدثنا عمر
حرم الله
الذي قاله
قال رأيت
رجل أنه
ذكره صاحب
به الإمام
باعتبار أنه
وقد رواه
أنا أحمد
المستثنى منه
يظهر أنه
وقال أحمد
لا يرفع
لا تخرج
فلا يمنع
حكمه حكم
واللفظ له
فله الرجوع
ما بحثه
إنما يصح
يقال إنه
قال البائع
فلا يستحق
رجل له
ولا يحرم
لم يملكه
ذكره الشيخ
داود الحراني
وقد بيناه
لا يستحب
ويحيى بن
حل له
والأقرب الأول
كانت الدار
والأول أصح
لا ينتفع
بحر بن
ثنا يعقوب
الله وحده
لأنه يكون
وروى الحسن
ما يراه
أي والحال
المكفول عنه
الذي ذكرناه
لا تصلح
هذا القول
تبعا له
ثنا سليمان
كما صححه
فعلم أنه
باب بيان
أي عدم
يثبت نسبه
ويقال له
له النبي
كان الأمر
ولا يتوقف
يرى أنه
وجب له
وأما حديث
والفرق بينه
هو المذهب
قال البيهقي
ولا تكون
مأذونا له
كان رأس
فلا تسمع
أمر الله
فالقول له
أنه يقع
لا يتقيد
قوله فإنه
عليه الشافعي
تطلع الشمس
انتهى كلامه
ولا يصدق
الصدر الشهيد
وإنما الخلاف
لأنه أقرب
خرج الوقت
حدثنا شيبان
المصنف أنه
ثبت نسبه
ولا يخرج
وكذا الحكم
لا يريد
لا يدفع
فلا ينفذ
عمر الحافظ
جاز بيعه
الأصل بقاء
لا ينقص
عنه ابن
لا يناسب
تبطل صلاته
ويدل له
مبتدأ خبره
ما رأيت
أنا محمد
ما يؤخذ
قال شعبة
حدثنا إسرائيل
الثاني أنه
هو صريح
ذلك قول
لا يطهر
ثبت أنه
ما فاته
قال الغزالي
فلا يصلح
لا تجزئ
قال الترمذي
يصح منه
عليه كلام
حدثنا حسين
أنه يضمن
هذا الحكم
فقد يكون
إنما تجب
وعلم منه
إن قوله
أنا عبد
وهذا القول
ما رجحه
كان أحد
سهل بن
أو المراد
بينة أنه
ما يظهر
وقاله ابن
له الرد
عمار بن
أن يمنعه
ما تقول
شيئا منه
ما يأخذه
لا ينفسخ
مما قبله
ما حاصله
يقول الله
مما ذكره
قيمة له
هو مذهب
نقل ابن
لا يكفر
فلا يفيد
القول بأنه
فإنه يحنث
بطل البيع
أنه يستحب
الذي اشتراه
لما قدمناه
كما يجب
قاله الإسنوي
داود وابن
أجر له
هذا ظاهر
لا يصل
فلا يتحقق
عبده ورسوله
يعلى بن
وادعى أنه
قلنا إنه
فلا تحل
فحكمه حكم
بكر الإسماعيلى
شيء آخر
لا يكاد
فلا يحصل
حسن بن
كانت الزيادة
حدثنا العباس
المسألة الخامسة
لا يلبس
لأنه يلزم
فله الخيار
لا يسن
يصح إقراره
ضاق الوقت
بقي منه
أكبر الله
هـ وعبارة
صح البيع
ولو باعه
ولم يذكره
ولا يصير
فهل يجوز
ذلك يكون
تجوز شهادة
الله يقول
معنى له
ما يصلح
أصل له
ولا يختص
لم يقبضه
علي ألف
خرج رسول
حدثني عطاء
الواحد بن
اختلف العلماء
كان يعلم
قالت له
فيجوز له
جعل الله
المنهي عنه
لا يضره
والذي يتجه
يصح البيع
ويفرق بينه
مالك والشافعي
لي رسول
ولا يعرف
والقول قول
ملكا له
لا يخالف
وما قبله
أنه ابنه
يفيده كلام
لا يزاد
حدثنا الحسين
أيضا لأنه
كان الميت
حدثنا هارون
وقال النووي
وعمرو بن
قيس بن
قال فقلت
عصام بن
يسن له
وقال إنه
أنا ابن
محمد المقرئ
لا يقصد
حدثنا وهب
أو دونه
وبالله التوفيق
من يشاء
فسدت صلاته
هذا يكون
لم يجزئه
لا يتغير
المأذون له
وقال الأذرعي
مفهوم له
كان قبله
قال شمس
فلا تسقط
فقال النبى
عما يقال
ثنا عفان
المراد منه
فكيف يكون
تجب الدية
بينا أنه
للاتباع رواه
لأن إقراره
وهو رواية
لا يؤمن
هذا الكلام
والموصى له
لا ينتقل
عليه اسم
زفر رحمه
أجيب بأنه
ما قبضه
ما حكاه
فذكر مثله
هل المراد
قال الرجل
فيما يتعلق
تجب الزكاة
أي فيكون
لا يكلم
لا يفعل
إنما يظهر
القاسم أنه
ولا يكلف
وقع له
وقال المصنف
هذا الشرط
نقله عنه
ولا يشكل
ما نواه
ظن أنه
سم أقول
ثم يقوم
الماوردي والروياني
الرحمن السلمى
ولا يمكنه
لأن معناه
عبدا له
طلع الفجر
تبين له
بكر وعمر
الأول أنه
نصر بن
لا يرتفع
حدثنا داود
كما رجحه
فهو أفضل
يبق له
وإنما يجب
ما أصابه
لا آكل
الأئمة الحلواني
لأنه الأصل
لا تحصل
لا أفعل
كما سيذكره
ذكره الرافعي
ولا يرث
نسبه منه
ما يخالف
ما سواه
ما سمعت
ما بال
قال الشاعر
فيه حق
يجب له
والثاني أنه
لا تحتمل
كما يصرح
والأصل عدم
كان العقد
إنما يجوز
وقال محمد
ما يثبت
لم تلزمه
فلا يقطع
فقال البائع
على مولاه
حدثنا خالد
ثنا آدم
بأن قوله
يحتمل أنه
إن أمكنه
ينافي أنه
وروي عنه
فلا يخرج
به الماوردي
بطل العقد
بحثه الأذرعي
الذي يجب
أخبرنا يونس
يشتري له
أنه اشتراه
ولا ينظر
وبه نأخذ
قد يشكل
وهو كونه
وقع السؤال
ما يؤكل
ما يصح
لا تفيد
كان يقرأ
يجوز السلم
وهو قياس
لا يفطر
حلف أنه
حدثنا بحر
أن يقبضه
أراد أنه
صفوان بن
جزء منه
ثنا هشام
ثم رأيت
بل الظاهر
أولى منه
الصمد بن
يجوز البيع
وقيل له
ما يوافق
لا يلحق
به الشارح
أنه بلغه
أخبرنى يونس
يجب الضمان
وإسحاق بن
لا يعيد
لا أعرف
فإنه يقع
ولا يحد
لا تقع
فلا يؤثر
إذ الأصل
ما يليق
كان صاحب
قال أصبغ
فهل يصح
لا يشرب
لا يستقيم
فإنه يقول
حدثنا أسود
أن يضمنه
الخير الرملي
يجب الحد
مفهومه أنه
محمدا عبده
لا تلزم
لا تحرم
ورواه أحمد
وأما بيان
فيما قبله
به رسول
ولا يؤخذ
نظر لأنه
لا يسمع
عمران بن
عروة بن
ولا يقتل
لأنه يمكن
شاء ضمنه
قبل قوله
فلا يتم
صلى رسول
حدثنا عصام
حدثنا سعدان
الدين بن
فلا يوجب
وهي قوله
من يريد
لا يزال
لأنه يملك
عرض له
رواه الشافعي
ولا يأخذ
لا يعرفه
زياد بن
داود وغيره
أيها النبي
أسامة بن
ويمكن حمل
قاله صاحب
غفر الله
ثنا بشر
المذهب أنه
وهذا الحديث
أن معناه
وقال الحسن
نهى عنه
كان الواجب
ثم أقول
أقوى منه
وبه يندفع
ما يقابل
ما يعم
تقبل بينته
الوجه الثالث
هاشم بن
لا يلحقه
لا يحسن
بما قبله
يعلم منه
لا يعمل
لا يشبه
عليه القضاء
ذلك الرجل
تلزمه نفقته
ويمكن الجواب
وشهد الآخر
لا يبلغ
قال الرشيدي
حدثنا روح
أجرة له
يزيد القراطيسي
يذكر المصنف
لم يبد
أعتق عبده
وما رواه
فلا يبرأ
رجل آخر
حيث يكون
إسحاق الصغانى
يأخذ منه
أي يجب
أسود بن
وينبغي له
ونحن نقول
وقال الزركشي
فلا يجبر
سعدان بن
لا تشترط
إذا رآه
أخذه منه
يجوز أخذ
هو أعم
مما يجب
ما أفاده
قال الأصحاب
وهو الأقرب
عجز عنه
حدثنى عبد
الاحتراز عنه
إسحاق الفقيه
وقد تكون
هل يشترط
ما يصرح
لا يعيش
قطعت يده
قاله البلقيني
الله محمد
ذلك الشخص
لا تنفسخ
قاله الأصحاب
النضر بن
وهو الموافق
ولا يحلف
ما باعه
لا ينقسم
كما سيجيء
زوجا غيره
الأصح أنه
وسعيد بن
وجد منه
وإن كذبه
هنا لفظ
من يكون
وهي مسألة
وكان يقول
له أخذه
لا تختلف
كان الوقف
أي قول
أنه يصير
واختاره الشيخ
ما يشاء
قال أهل
على دعواه
الذي أخذه
ما يخصه
لأنه وقت
قال الحاكم
ذكره الزيلعي
تقبل الشهادة
به قوله
إنما يحصل
أخرجه البخارى
لا يوصف
لا يطلع
فلا ينعقد
يا عائشة
ونقله ابن
كان الوكيل
خير له
خلافا له
حدثنى محمد
هذا الجواب
من يعتق
قال الخطابي
فما الفرق
عقبة بن
زعم أنه
تقدم بيانه
أي يجوز
هو الراجح
لا يشمل
حدثنا زيد
به الشيخ
يعني قوله
علمت أنه
وقال أصبغ
خلق الله
اشترى منه
أحدهما صاحبه
وهل يجوز
ما يريد
لا يطالب
قال الزوج
به أحمد
الصحيح أنه
يجوز لأنه
لا يتغابن
أحدهما نصيبه
هـ كلام
ملك له
فيما قاله
شرط له
بشران العدل
أن يجعله
المسألة أنه
نظر والأقرب
كيف يكون
إنما يعتبر
مملوكا له
كعب بن
قاله السبكي
فلا يتوقف
ومنه يؤخذ
هذا يدل
تقدم له
ولا يتحقق
ولا تسقط
كما أفهمه
أخبرني ابن
وإنما يجوز
هـ شرح
هذا التعليل
لا يسع
يجب غسله
وهو أصح
ما يملكه
له الأخذ
كان الصلح
عكرمة بن
ثنا معاوية
به الرافعي
بل يكره
التي تكون
هلك الرهن
لا تحيض
فله سلبه
بعث رسول
أنه يقول
يقضى له
وقد ذكره
لا ترث
فكان القول
فأذن له
بقي له
بغير رضاه
أنبأ ابن
المتن وقوله
القاضي له
ولنا قوله
ولعل وجهه
قال الروياني
قال الحسن
فقالت له
شهدا أنه
أو نقول
ولا يتعين
مروان بن
ثبت عنده
المسألة السادسة
وعلي بن
له عمر
لم يأمره
شفعة له
رواه الحاكم
حيث يجوز
أن يفعله
أخبرنا شعبة
ولا يعلم
لا تتم
لا تتعين
كذا شرح
فلان بن
فقال الرجل
شيخنا الزيادي
سفيان الثوري
ثم رده
وهو الحق
هو الغالب
لا يسجد
لا تقوم
بما يدل
الإسنوي وغيره
يؤكل لحمه
وقال الله
ما يخص
لا تعود
فقال الزوج
فإن قوله
هذا الخلاف
فتبين أنه
به الصلاة
وهو أفضل
وسلم مثله
ما أخرجه
لما رواه
عليه الحول
جابر بن
أصبغ بن
ولا يقول
وإن باعه
هـ ومثله
لا تباع
فلا تثبت
صرح ابن
يوسف الأصبهانى
وهذا الخلاف
وقال الكمال
هذا مذهب
ما يعلم
للمغصوب منه
كما يكون
قال غيره
زاد ابن
إليه ابن
الآخر أنه
وقيل إنه
والوجه الثالث
لم يفعله
كما حكاه
إنما يتم
أمر رسول
الزركشي وغيره
كان الشرط
ثم أعتقه
أنه ملكه
وحدثنى محمد
وإنما المراد
لا يقسم
فيه قوله
عمر يقول
عتق منه
ولا ينفذ
هو قضية
لا يلتفت
لا يتكرر
لأن ملكه
لا ترد
فيقال له
خلف بن
ويجوز له
ومنه يعلم
ولا نسلم
ولا أعلم
لا ينفك
ش قول
المكفول له
الزبير أنه
يمكن التحرز
ولا يظهر
وكذا سائر
وضع يده
وأجاب عنه
ما وجه
لأنه محل
رواه عبد
يصح السلم
كما يصح
ويجاب بأنه
وأما خبر
والله أكبر
فلا يتعلق
المصنف وغيره
يكن عنده
لأنه يحتمل
فما وجه
حيث كونه
تصح الوصية
الكمال رحمه
العلامة ابن
وحدثنا إسحاق
هو محل
لا ينظر
خلاف أنه
حنيفة والشافعي
وقال آخر
ورسوله أعلم
لا يكلف
فهل يجب
عليه قضاء
حميد بن
يا عمر
ويشهد له
والجواب أنه
والأصل عدمه
ما الفرق
لأن يده
فإن باعه
حدثنا حسن
أنه يحنث
الحميد بن
التحرز عنه
وقع منه
وذكر الشيخ
محمد رسول
لم يصدقه
كانت الوصية
قال الشهاب
حدثنا زائدة
أولى لأنه
إليه الشارح
الذي يرجع
إذ الظاهر
وهو قضية
وحكاه ابن
وأشار المصنف
هو الحق
لم يأخذه
وصلى الله
وأخرجه البخارى
أبيح له
وقع الصلح
مات أحد
ما اعتمده
لا ينفع
لا يقدح
جوابنا له
اعتمده النهاية
هـ أقول
لا يفوت
لا يزيل
فله الرد
القسم الأول
القاضي وابن
لم يضره
لا يضمنه
الماوردي وغيره
والمعنى أنه
لأنه حق
كان يؤمن
قطع يده
فالبينة بينة
يصح تعليقه
لا يقرأ
لا يفهم
شهد الشهود
الله منه
القاضي أنه
قضي له
حصل منه
وهي طريقة
فليس المراد
صدر منه
وهذا البيت
فسد العقد
عليه الضمان
أفضل منه
وهو يفيد
وقال عمر
هو أحد
ما يشترط
كما قدمه
كان الناس
عليه الكفارة
لم يسمعه
لأنه يجب
كما يفهم
فعليه القضاء
أن حكمه
وتقدم أنه
والسلام أنه
هذا اللفظ
عليهم الصلاة
سم قوله
ثبت النسب
بحيث يكون
أخرجه البخاري
ومعلوم أنه
وما نقله
وقال البلقيني
وإنما يثبت
لما يوهمه
لا يخرجه
قال العبد
فقالت عائشة
حرملة بن
والمعتمد أنه
لأنه يمكنه
بما يوجب
أي يكره
أنه يمكن
الحجاج بن
الأقرب فالأقرب
وأما كونه
والنسائي وابن
فيه ذكر
فيما يرجع
في فتاواه
رواه الطبراني
حدثنا حفص
الذي أحضره
ويزيد بن
وهو ينكر
وهل يشترط
ولا يعيد
والدي رحمه
لو اشتراه
لأنه ملكه
عتق العبد
ضمن قيمته
ويجوز بيع
ولا يقطع
لا يفتقر
قال رب
تقدم الكلام
يا زانية
لا يورث
لا يمنعه
لأن فعله
فيه ابن
سئل رسول
أشار الشارح
هي قوله
مالكا يقول
قال العلماء
فلا يعتق
دفع له
يلزم الضمان
له سيده
قال الحافظ
فلا يعود
ظنه أنه
حدثنا معاذ
يصلح له
وهو الوجه
نقله الجماعة
ما تجب
كان قوله
ولا يباع
وإبراهيم بن
هو القياس
هذه الدار
منهم ابن
كتب الله
قوله وله
فلا يحد
شرط الواقف
آخر أنه
يندب له
يجب غسل
كان الغالب
فلا يحكم
طلحة بن
أنه عبده
أنه خلاف
السبكي وغيره
الذي باعه
الأمر أنه
أخبرني عبد
وهو نصف
وكذا حكم
لا يحبس
لأنه يقول
كانت الإجارة
زال المانع
بطلت الوصية
أن يلزمه
أنبا ابن
أمرنا رسول
المشهود له
يجب الأجر
يبقى له
ولا يوجد
هـ قول
لا تؤثر
قال السيد
الشيخ أحمد
أحل الله
وروى البيهقي
لم يعف
